priority,name,lifeDates,artworkCount,slug,status,note,imageUrl,imagePageUrl,imageSource,sourceUrl,license,imageType,imageStatus,imageNotes,commonsSearchUrl,wikidataSearchUrl,mnavSearchUrl,wikidataId
40,Julio Verdié,1900-1988,22,julio-verdie,necesita imagen,,,https://mnav.gub.uy/cms.php?a=493,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383240,institutional_source_review,artwork_reference,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Julio%20Verdi%C3%A9%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Julio%20Verdi%C3%A9&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Julio%20Verdi%C3%A9,Q42383240
41,Alfredo Testoni,1919-2003,21,alfredo-testoni,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Ars_et_Labor%2C_1906_vol._I_%28page_143_crop%29.jpg,https://commons.wikimedia.org/wiki/File:Ars_et_Labor%2C_1906_vol._I_%28page_143_crop%29.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q3611511,check_commons_file_page,portrait_or_artist_image,image_found,MNAV cataloga “Fotografía de Alfredo Testoni”. Candidato claro; revisar derechos de reproducción.,https://commons.wikimedia.org/w/index.php?search=Alfredo%20Testoni%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alfredo%20Testoni&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alfredo%20Testoni,Q3611511
42,José Pedro Costigliolo,1902-1985,21,jose-pedro-costigliolo,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Pedro%20Costigliolo%20portrait&title=Special:MediaSearch&type=image,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q20431755,unknown,search_candidate,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Pedro%20Costigliolo%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Pedro%20Costigliolo&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Pedro%20Costigliolo,Q20431755
43,Carmelo de Arzadun,1888-1968,20,carmelo-de-arzadun,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Carmelo%20de%20Arzadun%20artist%20portrait&title=Special:MediaSearch&type=image,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5043401,unknown,search_candidate,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Carmelo%20de%20Arzadun%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carmelo%20de%20Arzadun&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carmelo%20de%20Arzadun,Q5043401
44,Pedro Blanes Viale,1878-1926,20,pedro-blanes-viale,necesita imagen,,,https://mnav.gub.uy/cms.php?a=53,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q3820714,institutional_source_review,artwork_reference,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Pedro%20Blanes%20Viale%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Pedro%20Blanes%20Viale&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Pedro%20Blanes%20Viale,Q3820714
45,Vicente Martín,1911-1998,19,vicente-martin,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Vicente%20Mart%C3%ADn%20artista%20uruguayo&title=Special:MediaSearch&type=image,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q108882752,unknown,search_candidate,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Vicente%20Mart%C3%ADn%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Vicente%20Mart%C3%ADn&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Vicente%20Mart%C3%ADn,Q108882752
46,Jorge Páez Vilaró,1922-1994,18,jorge-paez-vilaro,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jorge_P%C3%A1ez_Vilar%C3%B3.jpg,https://commons.wikimedia.org/wiki/File:Jorge_P%C3%A1ez_Vilar%C3%B3.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q15993710,check_commons_file_page,portrait_or_artist_image,image_found,No validé retrato libre; por derechos contemporáneos conviene permiso o fallback.,https://commons.wikimedia.org/w/index.php?search=Jorge%20P%C3%A1ez%20Vilar%C3%B3%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jorge%20P%C3%A1ez%20Vilar%C3%B3&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jorge%20P%C3%A1ez%20Vilar%C3%B3,Q15993710
47,Antonio Pena,1894-1947,17,antonio-pena,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Antonio%20Pena%20escultor%20Uruguay%20portrait&title=Special:MediaSearch&type=image,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5699344,unknown,search_candidate,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Antonio%20Pena%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Antonio%20Pena&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Antonio%20Pena,Q5699344
48,Oscar García Reino,1910-1993,17,oscar-garcia-reino,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Oscar%20Garc%C3%ADa%20Reino%20artist%20portrait%20Uruguay&title=Special:MediaSearch&type=image,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42384075,unknown,search_candidate,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Oscar%20Garc%C3%ADa%20Reino%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Oscar%20Garc%C3%ADa%20Reino&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Oscar%20Garc%C3%ADa%20Reino,Q42384075
49,Ricardo L. Aguerre,1897-1967,17,ricardo-l-aguerre,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Ricardo%20L.%20Aguerre%20artista%20uruguayo&title=Special:MediaSearch&type=image,Search required,https://commons.wikimedia.org/w/index.php?search=Ricardo%20L.%20Aguerre%20artista%20uruguayo&title=Special:MediaSearch&type=image,unknown,search_candidate,artist_not_found_in_wikidata,No validé imagen confiable en esta tanda.,https://commons.wikimedia.org/w/index.php?search=Ricardo%20L.%20Aguerre%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Ricardo%20L.%20Aguerre&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Ricardo%20L.%20Aguerre,
50,Eduardo Vernazza,1910-1991,16,eduardo-vernazza,necesita imagen,,,https://commons.wikimedia.org/w/index.php?search=Eduardo%20Vernazza%20artista%20uruguayo%20portrait&title=Special:MediaSearch&type=image,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5340795,unknown,search_candidate,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Eduardo%20Vernazza%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Eduardo%20Vernazza&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Eduardo%20Vernazza,Q5340795
51,Guillermo Ciro Rodriguez,1889-1959,16,guillermo-ciro-rodriguez,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q24964010,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Guillermo%20Ciro%20Rodriguez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Guillermo%20Ciro%20Rodriguez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Guillermo%20Ciro%20Rodriguez,Q24964010
52,María Freire,1917-2015,16,maria-freire,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q52986762,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Mar%C3%ADa%20Freire%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Mar%C3%ADa%20Freire&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Mar%C3%ADa%20Freire,Q52986762
53,Nicanor Blanes,1857-1895,16,nicanor-blanes,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42381417,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Nicanor%20Blanes%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Nicanor%20Blanes&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Nicanor%20Blanes,Q42381417
54,Nicolás Urta,1897-1959,16,nicolas-urta,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383051,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Nicol%C3%A1s%20Urta%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Nicol%C3%A1s%20Urta&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Nicol%C3%A1s%20Urta,Q42383051
55,Washington Barcala,1920-1993,16,washington-barcala,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q19858169,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Washington%20Barcala%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Washington%20Barcala&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Washington%20Barcala,Q19858169
56,Carlos Casiano González,1905-1993,15,carlos-casiano-gonzalez,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383709,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Carlos%20Casiano%20Gonz%C3%A1lez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20Casiano%20Gonz%C3%A1lez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20Casiano%20Gonz%C3%A1lez,Q42383709
57,Herman Braun Vega,1933-2019,15,herman-braun-vega,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Braunvega.png,https://commons.wikimedia.org/wiki/File:Braunvega.png,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q3134050,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Herman%20Braun%20Vega%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Herman%20Braun%20Vega&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Herman%20Braun%20Vega,Q3134050
58,María Carmen Portela,1898-1983,15,maria-carmen-portela,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa_Carmen_Portela_by_Annemarie_Heinrich%2C_1962.jpg,https://commons.wikimedia.org/wiki/File:Mar%C3%ADa_Carmen_Portela_by_Annemarie_Heinrich%2C_1962.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q20925411,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Mar%C3%ADa%20Carmen%20Portela%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Mar%C3%ADa%20Carmen%20Portela&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Mar%C3%ADa%20Carmen%20Portela,Q20925411
59,Pablo Mañé,1880-1971,15,pablo-mane,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q6056220,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Pablo%20Ma%C3%B1%C3%A9%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Pablo%20Ma%C3%B1%C3%A9&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Pablo%20Ma%C3%B1%C3%A9,Q6056220
60,Leandro Castellanos Balparda,1894-1957,14,leandro-castellanos-balparda,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42395360,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Leandro%20Castellanos%20Balparda%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Leandro%20Castellanos%20Balparda&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Leandro%20Castellanos%20Balparda,Q42395360
61,Ana Mercedes Hoyos,1942-2014,13,ana-mercedes-hoyos,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5674012,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Ana%20Mercedes%20Hoyos%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Ana%20Mercedes%20Hoyos&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Ana%20Mercedes%20Hoyos,Q5674012
62,Carlos de Santiago,1875-1951,13,carlos-de-santiago,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Carlos%20de%20Santiago%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20de%20Santiago&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20de%20Santiago,
63,Hilda López,1922-1996,13,hilda-lopez,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Hilda_Lopez.jpg,https://commons.wikimedia.org/wiki/File:Hilda_Lopez.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q14178013,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Hilda%20L%C3%B3pez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Hilda%20L%C3%B3pez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Hilda%20L%C3%B3pez,Q14178013
64,Jorge Damiani,1931-2017,13,jorge-damiani,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q21095022,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jorge%20Damiani%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jorge%20Damiani&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jorge%20Damiani,Q21095022
65,Juan Luis Blanes,1856-1895,13,juan-luis-blanes,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Juan_Luis_Blanes.png,https://commons.wikimedia.org/wiki/File:Juan_Luis_Blanes.png,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q33245761,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Juan%20Luis%20Blanes%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Luis%20Blanes&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Luis%20Blanes,Q33245761
66,Nelson Ramos,1932-2006,13,nelson-ramos,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/DepQuito-LDU_%2810%29_-_%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.jpg,https://commons.wikimedia.org/wiki/File:DepQuito-LDU_%2810%29_-_%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q2009577,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Nelson%20Ramos%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Nelson%20Ramos&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Nelson%20Ramos,Q2009577
67,Alfredo De Simone,1892-1950,12,alfredo-de-simone,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5667652,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Alfredo%20De%20Simone%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alfredo%20De%20Simone&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alfredo%20De%20Simone,Q5667652
68,Amalia Nieto,1907-2003,12,amalia-nieto,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Amalia_Nieto%2C_Autorretrato_%281930%29.jpg,https://commons.wikimedia.org/wiki/File:Amalia_Nieto%2C_Autorretrato_%281930%29.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q16529504,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Amalia%20Nieto%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Amalia%20Nieto&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Amalia%20Nieto,Q16529504
69,Arnaldo Pedroso D Horta,1914-1973,12,arnaldo-pedroso-d-horta,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q55678493,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Arnaldo%20Pedroso%20D%20Horta%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Arnaldo%20Pedroso%20D%20Horta&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Arnaldo%20Pedroso%20D%20Horta,Q55678493
